@relation FeatureTable

@attribute time numeric
@attribute source string
@attribute destination string
@attribute protocol {Udp,Arp,Tcp}
@attribute length numeric
@attribute caplen numeric
@attribute hlen numeric
@attribute version numeric
@attribute 'output ' numeric

@data
1474189463086,51155,443,Tcp,55,55,5,0,0
1474189463088,443,51155,Tcp,66,66,8,0,0
1474189463126,2008,2008,Udp,56,56,8,0,0
1474189463126,2007,2007,Udp,56,56,8,0,0
1474189463194,137,137,Udp,92,92,8,0,0
1474189463194,137,137,Udp,92,92,8,0,0
1474189463194,54865,5355,Udp,64,64,8,0,0
1474189463194,62698,1900,Udp,216,216,8,0,0
1474189463194,54865,5355,Udp,84,84,8,0,0
1474189463195,443,51158,Tcp,158,158,5,0,0
1474189463195,51158,443,Tcp,92,92,5,0,0
1474189463197,443,51158,Tcp,60,60,5,0,0
1474189463228,17500,17500,Udp,176,176,8,0,0
1474189463229,138,138,Udp,250,250,8,0,0
1474189463231,443,51158,Tcp,92,92,5,0,0
1474189463281,51158,443,Tcp,54,54,5,0,0
1474189463331,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189463331,2008,2008,Udp,56,56,8,0,0
1474189463331,2007,2007,Udp,56,56,8,0,0
1474189463430,443,51158,Tcp,316,316,5,0,0
1474189463431,51158,443,Tcp,100,100,5,0,0
1474189463433,2008,2008,Udp,56,56,8,0,0
1474189463433,2007,2007,Udp,56,56,8,0,0
1474189463473,443,51158,Tcp,60,60,5,0,0
1474189463637,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189463637,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189463637,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189463638,2008,2008,Udp,56,56,8,0,0
1474189463638,2007,2007,Udp,56,56,8,0,0
1474189463844,54865,5355,Udp,84,84,8,0,0
1474189463844,63510,5355,Udp,95,95,8,0,0
1474189463844,61647,5355,Udp,89,89,8,0,0
1474189463844,62571,5355,Udp,90,90,8,0,0
1474189463844,53823,5355,Udp,84,84,8,0,0
1474189463844,62760,5355,Udp,84,84,8,0,0
1474189463844,51537,1900,Udp,216,216,8,0,0
1474189463844,54865,5355,Udp,64,64,8,0,0
1474189463844,137,137,Udp,92,92,8,0,0
1474189463844,137,137,Udp,92,92,8,0,0
1474189463844,61647,5355,Udp,69,69,8,0,0
1474189463844,63510,5355,Udp,75,75,8,0,0
1474189463844,137,137,Udp,92,92,8,0,0
1474189463844,62571,5355,Udp,70,70,8,0,0
