time,source,destination,protocol,length,caplen,hlen,version,output 
1473407309211,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309230,60935,5355,Udp,72,72,8,00
1473407309230,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309230,64636,5355,Udp,72,72,8,00
1473407309234,58333,5355,Udp,64,64,8,00
1473407309303,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309367,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309389,50663,5355,Udp,72,72,8,00
1473407309390,57283,5355,Udp,72,72,8,00
1473407309398,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309420,137,137,Udp,92,92,8,00
1473407309420,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309460,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309484,137,137,Udp,92,92,8,00
1473407309484,52179,5355,Udp,75,75,8,00
1473407309485,55603,5355,Udp,75,75,8,00
1473407309495,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407309496,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407309498,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407309511,55008,5355,Udp,95,95,8,00
1473407309527,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309550,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309557,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309572,137,137,Udp,92,92,8,00
1473407309582,137,137,Udp,92,92,8,00
1473407309582,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309595,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309595,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309607,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309609,63852,5355,Udp,72,72,8,00
1473407309610,55797,5355,Udp,72,72,8,00
1473407309611,55008,5355,Udp,95,95,8,00
1473407309628,62379,1900,Udp,216,216,8,00
1473407309634,52358,1900,Udp,342,342,8,00
1473407309634,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309634,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309634,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309635,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309711,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407309813,137,137,Udp,92,92,8,00
1473407309813,59641,5355,Udp,75,75,8,00
1473407309813,63375,5355,Udp,75,75,8,00
1473407309813,137,137,Udp,92,92,8,00
1473407309830,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309830,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309834,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309836,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309848,137,137,Udp,92,92,8,00
1473407309857,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309857,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309867,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309905,52179,5355,Udp,75,75,8,00
1473407309905,55603,5355,Udp,75,75,8,00
1473407309965,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309995,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407310010,56776,5355,Udp,72,72,8,00
1473407310010,50939,5355,Udp,72,72,8,00
1473407310030,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310030,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310042,0.0.0.0,0.0.0.0,Icmp,98,98,8,00
1473407310120,0.0.0.0,0.0.0.0,Arp,60,60,6,00
